2018-10-18 17:43:11 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2018-10-18 17:43:11 DEBUG HibernatePersistenceProvider:98 - Located and parsed 1 persistence units; checking each
2018-10-18 17:43:11 DEBUG HibernatePersistenceProvider:106 - Checking persistence-unit [name=JPA-PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPA-PU]
2018-10-18 17:43:11 DEBUG ProviderChecker:87 - Persistence-unit [JPA-PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2018-10-18 17:43:11 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: JPA-PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/159877_Gajendra_hedau/JPAHibernate/CGPayrollSystemHibernate/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		javax.persistence.jdbc.password: hr
		javax.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: create
		javax.persistence.jdbc.user: hr]
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2018-10-18 17:43:11 INFO  Version:45 - HHH000412: Hibernate Core {5.2.12.Final}
2018-10-18 17:43:11 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-10-18 17:43:11 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2018-10-18 17:43:11 DEBUG RegionFactoryInitiator:75 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2018-10-18 17:43:11 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-10-18 18:53:52 DEBUG JtaPlatformInitiator:42 - No JtaPlatform was specified, checking resolver
2018-10-18 18:53:52 DEBUG JtaPlatformResolverInitiator:33 - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2018-10-18 18:53:52 DEBUG StandardJtaPlatformResolver:102 - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2018-10-18 18:53:52 DEBUG NamedQueryRepository:151 - Checking 0 named HQL queries
2018-10-18 18:53:52 DEBUG NamedQueryRepository:167 - Checking 0 named SQL queries
2018-10-18 18:53:52 DEBUG SessionFactoryRegistry:52 - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@6b83a4
2018-10-18 18:53:52 DEBUG SessionFactoryRegistry:74 - Registering SessionFactory: ef165e70-85b9-44b1-9924-44f8d620405c (<unnamed>)
2018-10-18 18:53:52 DEBUG SessionFactoryRegistry:81 - Not binding SessionFactory to JNDI, no JNDI name configured
2018-10-18 18:53:52 DEBUG StatisticsInitiator:82 - Statistics initialized [enabled=false]
2018-10-18 18:53:52 DEBUG TransactionImpl:55 - begin
2018-10-18 18:53:52 DEBUG SQL:92 - select hibernate_sequence.nextval from dual
2018-10-18 18:53:52 DEBUG SequenceStructure:101 - Sequence value obtained: 1
2018-10-18 18:53:52 DEBUG ResourceRegistryStandardImpl:84 - HHH000387: ResultSet's statement was not registered
2018-10-18 18:53:52 DEBUG AbstractSaveEventListener:118 - Generated identifier: 1, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
2018-10-18 18:53:52 DEBUG TransactionImpl:66 - committing
2018-10-18 18:53:52 DEBUG AbstractFlushingEventListener:132 - Processing flush-time cascades
2018-10-18 18:53:52 DEBUG AbstractFlushingEventListener:174 - Dirty checking collections
2018-10-18 18:53:52 DEBUG AbstractFlushingEventListener:106 - Flushed: 1 insertions, 0 updates, 0 deletions to 1 objects
2018-10-18 18:53:52 DEBUG AbstractFlushingEventListener:113 - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
2018-10-18 18:53:52 DEBUG EntityPrinter:102 - Listing entities:
2018-10-18 18:53:52 DEBUG EntityPrinter:109 - com.cg.payroll.beans.Associate{associateID=1, firstName=Gajendra, lastName=Hedau, pancard=ASDFG454H, yearlyInvestmentUnder80C=20000, bankdetails=component[accountNumber,bankName,ifscCode]{bankName=SBI, accountNumber=123456789, ifscCode=SBI0098}, emailId=GAJ@gmail.com, designation=SR. CON., department=A, salary=component[basicSalary,companyPf,conveyenceAllowance,epf,gratuity,grossSalary,hra,monthlyTax,netSalary,otherAllowance,personalAllowance]{otherAllowance=0, basicSalary=50000, hra=0, companyPf=3000, gratuity=0, monthlyTax=0, personalAllowance=0, epf=2000, netSalary=0, conveyenceAllowance=0, grossSalary=0}}
2018-10-18 18:53:52 DEBUG SQL:92 - insert into Associate (accountNumber, bankName, ifscCode, department, designation, emailId, firstName, lastName, pancard, basicSalary, companyPf, conveyenceAllowance, epf, gratuity, grossSalary, hra, monthlyTax, netSalary, otherAllowance, personalAllowance, yearlyInvestmentUnder80C, associateID) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2018-10-18 18:53:52 DEBUG LogicalConnectionManagedImpl:161 - Initiating JDBC connection release from afterTransaction
2018-10-18 18:53:52 DEBUG LogicalConnectionManagedImpl:161 - Initiating JDBC connection release from afterTransaction
2018-10-18 18:53:52 DEBUG JdbcCoordinatorImpl:183 - HHH000420: Closing un-released batch
2018-10-18 18:54:21 DEBUG DriverManagerConnectionProviderImpl:51 - Connection pool now considered primed; min-size will be maintained
2018-10-18 18:55:03 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2018-10-18 18:55:03 DEBUG HibernatePersistenceProvider:98 - Located and parsed 1 persistence units; checking each
2018-10-18 18:55:03 DEBUG HibernatePersistenceProvider:106 - Checking persistence-unit [name=JPA-PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPA-PU]
2018-10-18 18:55:03 DEBUG ProviderChecker:87 - Persistence-unit [JPA-PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2018-10-18 18:55:03 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: JPA-PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/159877_Gajendra_hedau/JPAHibernate/CGPayrollSystemHibernate/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		javax.persistence.jdbc.password: hr
		javax.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: create
		javax.persistence.jdbc.user: hr]
2018-10-18 18:55:03 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2018-10-18 18:55:03 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2018-10-18 18:55:03 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2018-10-18 18:55:03 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2018-10-18 18:55:03 INFO  Version:45 - HHH000412: Hibernate Core {5.2.12.Final}
2018-10-18 18:55:03 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-10-18 18:55:03 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2018-10-18 18:55:03 DEBUG RegionFactoryInitiator:75 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2018-10-18 18:55:03 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration boolean -> org.hibernate.type.BooleanType@4d6e83
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration boolean -> org.hibernate.type.BooleanType@4d6e83
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4d6e83
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@1db50c5
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration true_false -> org.hibernate.type.TrueFalseType@1a15ff
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration yes_no -> org.hibernate.type.YesNoType@5997b1
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration byte -> org.hibernate.type.ByteType@4921a5
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration byte -> org.hibernate.type.ByteType@4921a5
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4921a5
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration character -> org.hibernate.type.CharacterType@19b92f3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration char -> org.hibernate.type.CharacterType@19b92f3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@19b92f3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration short -> org.hibernate.type.ShortType@1cd19b3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration short -> org.hibernate.type.ShortType@1cd19b3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@1cd19b3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration integer -> org.hibernate.type.IntegerType@1211155
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration int -> org.hibernate.type.IntegerType@1211155
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@1211155
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration long -> org.hibernate.type.LongType@123a213
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration long -> org.hibernate.type.LongType@123a213
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Long -> org.hibernate.type.LongType@123a213
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration float -> org.hibernate.type.FloatType@7c290d
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration float -> org.hibernate.type.FloatType@7c290d
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@7c290d
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration double -> org.hibernate.type.DoubleType@9a5fbe
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration double -> org.hibernate.type.DoubleType@9a5fbe
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@9a5fbe
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1b4de6a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1b4de6a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@ecb35a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@ecb35a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration string -> org.hibernate.type.StringType@2db087
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.String -> org.hibernate.type.StringType@2db087
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3e710e
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@698dc7
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration url -> org.hibernate.type.UrlType@171c76a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.net.URL -> org.hibernate.type.UrlType@171c76a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration Duration -> org.hibernate.type.DurationType@b9e255
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@b9e255
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration Instant -> org.hibernate.type.InstantType@1df177
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@1df177
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1b37288
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1b37288
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@42d7b5
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@42d7b5
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@19b62af
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@19b62af
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1c43f4e
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1c43f4e
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@1127a61
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@1127a61
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1e21d0e
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1e21d0e
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration date -> org.hibernate.type.DateType@d6fe6
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Date -> org.hibernate.type.DateType@d6fe6
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration time -> org.hibernate.type.TimeType@1574691
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1574691
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration timestamp -> org.hibernate.type.TimestampType@1445d7f
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@1445d7f
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@1445d7f
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@405818
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration calendar -> org.hibernate.type.CalendarType@13da22c
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@13da22c
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@13da22c
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@166e06f
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration locale -> org.hibernate.type.LocaleType@1147d0
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@1147d0
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration currency -> org.hibernate.type.CurrencyType@185cb26
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@185cb26
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration timezone -> org.hibernate.type.TimeZoneType@9e725a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@9e725a
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration class -> org.hibernate.type.ClassType@6be2c3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@6be2c3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@11bdc27
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@11bdc27
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@1c1a03d
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration binary -> org.hibernate.type.BinaryType@9ba3fb
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration byte[] -> org.hibernate.type.BinaryType@9ba3fb
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration [B -> org.hibernate.type.BinaryType@9ba3fb
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@c1c010
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@c1c010
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@c1c010
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration row_version -> org.hibernate.type.RowVersionType@1339552
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration image -> org.hibernate.type.ImageType@9bd883
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration characters -> org.hibernate.type.CharArrayType@61c7e3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration char[] -> org.hibernate.type.CharArrayType@61c7e3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration [C -> org.hibernate.type.CharArrayType@61c7e3
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6a82c4
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6a82c4
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6a82c4
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration text -> org.hibernate.type.TextType@d2d351
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration ntext -> org.hibernate.type.NTextType@16d53b2
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration blob -> org.hibernate.type.BlobType@5eaa29
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@5eaa29
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@12e5f00
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration clob -> org.hibernate.type.ClobType@a263c2
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@a263c2
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration nclob -> org.hibernate.type.NClobType@11c7bf6
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@11c7bf6
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@1740a0f
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@93de87
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration serializable -> org.hibernate.type.SerializableType@12bf671
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration object -> org.hibernate.type.ObjectType@1c1bced
2018-10-18 18:55:03 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@1c1bced
